3280004	栃木県	栃木市	田村町
3280135	栃木県	栃木市	千塚町
3280111	栃木県	栃木市	都賀町家中
3280105	栃木県	栃木市	都賀町臼久保
3280101	栃木県	栃木市	都賀町大柿
3280106	栃木県	栃木市	都賀町大橋
3280113	栃木県	栃木市	都賀町合戦場
3280104	栃木県	栃木市	都賀町木
3280102	栃木県	栃木市	都賀町富張
3280103	栃木県	栃木市	都賀町原宿
3280112	栃木県	栃木市	都賀町平川
3280107	栃木県	栃木市	都賀町深沢
3280114	栃木県	栃木市	都賀町升塚
3280132	栃木県	栃木市	仲方町
3280025	栃木県	栃木市	仲仕上町
3280205	栃木県	栃木市	鍋山町
3280017	栃木県	栃木市	錦町
3280042	栃木県	栃木市	沼和田町
3280124	栃木県	栃木市	野中町
3280075	栃木県	栃木市	箱森町
3280024	栃木県	栃木市	樋ノ口町
3280031	栃木県	栃木市	日ノ出町
3280054	栃木県	栃木市	平井町
3280012	栃木県	栃木市	平柳町
3280125	栃木県	栃木市	吹上町
3231102	栃木県	栃木市	藤岡町赤麻
3290316	栃木県	栃木市	藤岡町石川
3231103	栃木県	栃木市	藤岡町内野
3231108	栃木県	栃木市	藤岡町太田
3231107	栃木県	栃木市	藤岡町大田和
3231101	栃木県	栃木市	藤岡町大前
3231105	栃木県	栃木市	藤岡町甲
3491221	栃木県	栃木市	藤岡町下宮
3290317	栃木県	栃木市	藤岡町帯刀
3231106	栃木県	栃木市	藤岡町都賀
3290311	栃木県	栃木市	藤岡町富吉
3290319	栃木県	栃木市	藤岡町中根
3290318	栃木県	栃木市	藤岡町西前原
3290314	栃木県	栃木市	藤岡町新波
3290312	栃木県	栃木市	藤岡町蛭沼
3231104	栃木県	栃木市	藤岡町藤岡
3290315	栃木県	栃木市	藤岡町部屋
3290313	栃木県	栃木市	藤岡町緑川
3280026	栃木県	栃木市	藤田町
3280044	栃木県	栃木市	富士見町
3280201	栃木県	栃木市	星野町
3280121	栃木県	栃木市	細堀町
3280034	栃木県	栃木市	本町
3280067	栃木県	栃木市	皆川城内町
3280045	栃木県	栃木市	湊町
3280022	栃木県	栃木市	宮田町
3280134	栃木県	栃木市	宮町
3280036	栃木県	栃木市	室町
